NPI_1,ZIP1,Lat1,Long1,City1,State1,Influence score_1,NPI_2,ZIP2,Lat2,Long2,City2,State2,Influence score_2,PM_ID Score,Panel Score,Trial Score,Affiliation Score,Events Score,Overall Connection Strength,No. of Connections
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1154737690,55905,44.0285,-92.4596,Rochester,Minnesota,0.92,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1821254939,55905,44.029,-92.4591,Rochester,Minnesota,1.37,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1326369935,55905,44.0295,-92.4586,Rochester,Minnesota,1.68,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1487032470,55905,44.031,-92.4571,Rochester,Minnesota,0.71,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1619298205,55905,44.035,-92.4531,Rochester,Minnesota,1.42,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1649452020,55905,44.036,-92.4521,Rochester,Minnesota,1.38,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,0,0,0,1,0,1,45
1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,1376562546,55905,44.0425,-92.4456,Rochester,Minnesota,1.46,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1457615999,55905,43.999,-92.4891,Rochester,Minnesota,4.21,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1548965585,55905,43.9995,-92.4886,Rochester,Minnesota,0.72,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1942618970,55905,44.001,-92.4871,Rochester,Minnesota,1.24,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1497727945,55905,44.002,-92.4861,Rochester,Minnesota,2.62,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1285648899,55905,44.004,-92.4841,Rochester,Minnesota,1.59,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1508845991,55905,44.0045,-92.4836,Rochester,Minnesota,2.24,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1609855881,55905,44.007,-92.4811,Rochester,Minnesota,2.38,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1730490426,55905,44.008,-92.4801,Rochester,Minnesota,0.83,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1437204823,55905,44.0085,-92.4796,Rochester,Minnesota,1.91,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1982800645,55905,44.0095,-92.4786,Rochester,Minnesota,1.09,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1689878746,55905,44.0115,-92.4766,Rochester,Minnesota,2.95,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1861469744,55905,44.012,-92.4761,Rochester,Minnesota,2.51,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1821076969,55905,44.0125,-92.4756,Rochester,Minnesota,0.73,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1861696569,55905,44.013,-92.4751,Rochester,Minnesota,1.58,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1053388934,55905,44.0135,-92.4746,Rochester,Minnesota,1.64,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1407291495,55905,44.014,-92.4741,Rochester,Minnesota,2.07,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1699752337,55905,44.0145,-92.4736,Rochester,Minnesota,3.46,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1245219237,55905,44.015,-92.4731,Rochester,Minnesota,2.06,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1922595594,55905,44.0165,-92.4716,Rochester,Minnesota,0.56,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1164451241,55905,44.017,-92.4711,Rochester,Minnesota,2.44,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1356556310,55905,44.018,-92.4701,Rochester,Minnesota,2.02,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1750301172,55905,44.0185,-92.4696,Rochester,Minnesota,0.55,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1255652970,55905,44.019,-92.4691,Rochester,Minnesota,1.65,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1417278987,55905,44.0195,-92.4686,Rochester,Minnesota,1.39,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1164408191,55905,44.02,-92.4681,Rochester,Minnesota,1.21,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1295704245,55905,44.0205,-92.4676,Rochester,Minnesota,4.23,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1699157743,55905,44.021,-92.4671,Rochester,Minnesota,2.4,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1619107448,55905,44.0215,-92.4666,Rochester,Minnesota,0.8,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1598964595,55905,44.0225,-92.4656,Rochester,Minnesota,1.25,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1407834344,55905,44.024,-92.4641,Rochester,Minnesota,4.09,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1548642077,55905,44.025,-92.4631,Rochester,Minnesota,1.69,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1194790790,55905,44.027,-92.4611,Rochester,Minnesota,2.1,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1164840591,55905,44.028,-92.4601,Rochester,Minnesota,1.7,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1154737690,55905,44.0285,-92.4596,Rochester,Minnesota,0.92,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1821254939,55905,44.029,-92.4591,Rochester,Minnesota,1.37,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1326369935,55905,44.0295,-92.4586,Rochester,Minnesota,1.68,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1487032470,55905,44.031,-92.4571,Rochester,Minnesota,0.71,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1619298205,55905,44.035,-92.4531,Rochester,Minnesota,1.42,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1649452020,55905,44.036,-92.4521,Rochester,Minnesota,1.38,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1073599320,55905,44.0365,-92.4516,Rochester,Minnesota,1.39,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,0,0,0,1,0,1,45
1033195060,55905,44.037,-92.4511,Rochester,Minnesota,1.66,1376562546,55905,44.0425,-92.4456,Rochester,Minnesota,1.46,0,0,0,1,0,1,45
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1922121243,55905,44,-92.4881,Rochester,Minnesota,1.59,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1720220536,55905,44.0025,-92.4856,Rochester,Minnesota,2.33,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1952717795,55905,44.005,-92.4831,Rochester,Minnesota,3.33,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1760456453,55905,44.009,-92.4791,Rochester,Minnesota,1.58,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1881666022,55905,44.01,-92.4781,Rochester,Minnesota,2.27,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1780044354,55905,44.022,-92.4661,Rochester,Minnesota,0.73,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1831650852,55905,44.0265,-92.4616,Rochester,Minnesota,0.82,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1740786847,55905,44.0275,-92.4606,Rochester,Minnesota,1.02,0,0,0,1,0,1,38
1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,1982684940,55905,44.0325,-92.4556,Rochester,Minnesota,0.89,0,0,0,1,0,1,38
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1548965585,55905,43.9995,-92.4886,Rochester,Minnesota,0.72,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1942618970,55905,44.001,-92.4871,Rochester,Minnesota,1.24,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1609855881,55905,44.007,-92.4811,Rochester,Minnesota,2.38,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1730490426,55905,44.008,-92.4801,Rochester,Minnesota,0.83,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1982800645,55905,44.0095,-92.4786,Rochester,Minnesota,1.09,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1689878746,55905,44.0115,-92.4766,Rochester,Minnesota,2.95,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1861469744,55905,44.012,-92.4761,Rochester,Minnesota,2.51,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1821076969,55905,44.0125,-92.4756,Rochester,Minnesota,0.73,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1861696569,55905,44.013,-92.4751,Rochester,Minnesota,1.58,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1699752337,55905,44.0145,-92.4736,Rochester,Minnesota,3.46,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1922595594,55905,44.0165,-92.4716,Rochester,Minnesota,0.56,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1750301172,55905,44.0185,-92.4696,Rochester,Minnesota,0.55,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1699157743,55905,44.021,-92.4671,Rochester,Minnesota,2.4,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1619107448,55905,44.0215,-92.4666,Rochester,Minnesota,0.8,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1598964595,55905,44.0225,-92.4656,Rochester,Minnesota,1.25,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1548642077,55905,44.025,-92.4631,Rochester,Minnesota,1.69,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1821254939,55905,44.029,-92.4591,Rochester,Minnesota,1.37,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1619298205,55905,44.035,-92.4531,Rochester,Minnesota,1.42,0,0,0,1,0,1,45
1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,1649452020,55905,44.036,-92.4521,Rochester,Minnesota,1.38,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1457615999,55905,43.999,-92.4891,Rochester,Minnesota,4.21,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1548965585,55905,43.9995,-92.4886,Rochester,Minnesota,0.72,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1942618970,55905,44.001,-92.4871,Rochester,Minnesota,1.24,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1497727945,55905,44.002,-92.4861,Rochester,Minnesota,2.62,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1285648899,55905,44.004,-92.4841,Rochester,Minnesota,1.59,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1508845991,55905,44.0045,-92.4836,Rochester,Minnesota,2.24,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1609855881,55905,44.007,-92.4811,Rochester,Minnesota,2.38,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1730490426,55905,44.008,-92.4801,Rochester,Minnesota,0.83,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1437204823,55905,44.0085,-92.4796,Rochester,Minnesota,1.91,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1982800645,55905,44.0095,-92.4786,Rochester,Minnesota,1.09,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1689878746,55905,44.0115,-92.4766,Rochester,Minnesota,2.95,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1861469744,55905,44.012,-92.4761,Rochester,Minnesota,2.51,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1821076969,55905,44.0125,-92.4756,Rochester,Minnesota,0.73,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1861696569,55905,44.013,-92.4751,Rochester,Minnesota,1.58,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1407291495,55905,44.014,-92.4741,Rochester,Minnesota,2.07,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1699752337,55905,44.0145,-92.4736,Rochester,Minnesota,3.46,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1245219237,55905,44.015,-92.4731,Rochester,Minnesota,2.06,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1922595594,55905,44.0165,-92.4716,Rochester,Minnesota,0.56,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1164451241,55905,44.017,-92.4711,Rochester,Minnesota,2.44,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1356556310,55905,44.018,-92.4701,Rochester,Minnesota,2.02,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1750301172,55905,44.0185,-92.4696,Rochester,Minnesota,0.55,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1255652970,55905,44.019,-92.4691,Rochester,Minnesota,1.65,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1417278987,55905,44.0195,-92.4686,Rochester,Minnesota,1.39,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1164408191,55905,44.02,-92.4681,Rochester,Minnesota,1.21,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1295704245,55905,44.0205,-92.4676,Rochester,Minnesota,4.23,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1699157743,55905,44.021,-92.4671,Rochester,Minnesota,2.4,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1619107448,55905,44.0215,-92.4666,Rochester,Minnesota,0.8,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1598964595,55905,44.0225,-92.4656,Rochester,Minnesota,1.25,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1407834344,55905,44.024,-92.4641,Rochester,Minnesota,4.09,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1548642077,55905,44.025,-92.4631,Rochester,Minnesota,1.69,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1194790790,55905,44.027,-92.4611,Rochester,Minnesota,2.1,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1164840591,55905,44.028,-92.4601,Rochester,Minnesota,1.7,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1154737690,55905,44.0285,-92.4596,Rochester,Minnesota,0.92,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1821254939,55905,44.029,-92.4591,Rochester,Minnesota,1.37,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1326369935,55905,44.0295,-92.4586,Rochester,Minnesota,1.68,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1487032470,55905,44.031,-92.4571,Rochester,Minnesota,0.71,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1619298205,55905,44.035,-92.4531,Rochester,Minnesota,1.42,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1649452020,55905,44.036,-92.4521,Rochester,Minnesota,1.38,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1518975374,55905,44.038,-92.4501,Rochester,Minnesota,2.28,0,0,0,1,0,1,45
1154308237,55905,44.0385,-92.4496,Rochester,Minnesota,2.27,1376562546,55905,44.0425,-92.4456,Rochester,Minnesota,1.46,0,0,0,1,0,1,45
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1922121243,55905,44,-92.4881,Rochester,Minnesota,1.59,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1639159486,55905,44.0005,-92.4876,Rochester,Minnesota,2.24,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1720220536,55905,44.0025,-92.4856,Rochester,Minnesota,2.33,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1952717795,55905,44.005,-92.4831,Rochester,Minnesota,3.33,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1497163653,55905,44.0065,-92.4816,Rochester,Minnesota,0.55,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1760456453,55905,44.009,-92.4791,Rochester,Minnesota,1.58,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1881666022,55905,44.01,-92.4781,Rochester,Minnesota,2.27,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1396206355,55905,44.011,-92.4771,Rochester,Minnesota,1.89,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1548467426,55905,44.0155,-92.4726,Rochester,Minnesota,0.79,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1639141559,55905,44.0175,-92.4706,Rochester,Minnesota,2.62,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1780044354,55905,44.022,-92.4661,Rochester,Minnesota,0.73,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1396722781,55905,44.023,-92.4651,Rochester,Minnesota,1.7,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1508963562,55905,44.0255,-92.4626,Rochester,Minnesota,1.5,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1295966430,55905,44.026,-92.4621,Rochester,Minnesota,1.23,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1831650852,55905,44.0265,-92.4616,Rochester,Minnesota,0.82,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1740786847,55905,44.0275,-92.4606,Rochester,Minnesota,1.02,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1548524515,55905,44.03,-92.4581,Rochester,Minnesota,1.71,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1295938009,55905,44.0305,-92.4576,Rochester,Minnesota,0.59,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1346683364,55905,44.0315,-92.4566,Rochester,Minnesota,1.13,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1982684940,55905,44.0325,-92.4556,Rochester,Minnesota,0.89,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1326395039,55905,44.033,-92.4551,Rochester,Minnesota,1.21,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1427035377,55905,44.0335,-92.4546,Rochester,Minnesota,1.87,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1477930790,55905,44.034,-92.4541,Rochester,Minnesota,1.09,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1467656652,55905,44.0345,-92.4536,Rochester,Minnesota,1.45,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1649257171,55905,44.0375,-92.4506,Rochester,Minnesota,2.32,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1538334628,55905,44.0405,-92.4476,Rochester,Minnesota,1.76,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1467430371,55905,44.0415,-92.4466,Rochester,Minnesota,2.65,0,0,0,1,0,1,38
1285608547,55905,44.039,-92.4491,Rochester,Minnesota,1.94,1568589174,55905,44.0435,-92.4446,Rochester,Minnesota,1.19,0,0,0,1,0,1,38
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1457615999,55905,43.999,-92.4891,Rochester,Minnesota,4.21,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1548965585,55905,43.9995,-92.4886,Rochester,Minnesota,0.72,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1942618970,55905,44.001,-92.4871,Rochester,Minnesota,1.24,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1497727945,55905,44.002,-92.4861,Rochester,Minnesota,2.62,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1285648899,55905,44.004,-92.4841,Rochester,Minnesota,1.59,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1508845991,55905,44.0045,-92.4836,Rochester,Minnesota,2.24,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1609855881,55905,44.007,-92.4811,Rochester,Minnesota,2.38,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1730490426,55905,44.008,-92.4801,Rochester,Minnesota,0.83,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1437204823,55905,44.0085,-92.4796,Rochester,Minnesota,1.91,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1982800645,55905,44.0095,-92.4786,Rochester,Minnesota,1.09,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1689878746,55905,44.0115,-92.4766,Rochester,Minnesota,2.95,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1861469744,55905,44.012,-92.4761,Rochester,Minnesota,2.51,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1821076969,55905,44.0125,-92.4756,Rochester,Minnesota,0.73,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1861696569,55905,44.013,-92.4751,Rochester,Minnesota,1.58,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1407291495,55905,44.014,-92.4741,Rochester,Minnesota,2.07,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1699752337,55905,44.0145,-92.4736,Rochester,Minnesota,3.46,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1245219237,55905,44.015,-92.4731,Rochester,Minnesota,2.06,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1922595594,55905,44.0165,-92.4716,Rochester,Minnesota,0.56,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1164451241,55905,44.017,-92.4711,Rochester,Minnesota,2.44,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1356556310,55905,44.018,-92.4701,Rochester,Minnesota,2.02,0,0,0,1,0,1,45
1114999265,55905,44.0395,-92.4486,Rochester,Minnesota,1.82,1750301172,55905,44.0185,-92.4696,Rochester,Minnesota,0.55,0,0,0,1,0,1,45
